suspicion_id,course_id,course_code,severity,category,object_id,task_id,module_id,module_item_id,page_id,title,source_url,related_url,evidence_id,review_id,status,detail,suggested_action
sus-00301,2053526,PHY-212,medium,download_not_read,obj-phy-212-download-118706030,,,,00369-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,PH211_Excel-Skills-Ref.xlsx,https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976,https://canvas.oregonstate.edu/courses/2053526/files/118706030/download?download_frd=1,,,indexed_not_read,source_page_title=Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00302,2053526,PHY-212,medium,download_not_read,obj-phy-212-download-118706027,,,,00369-phy-212-module-item-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2?module_item_id=26896976,https://canvas.oregonstate.edu/courses/2053526/files/118706027/download?download_frd=1,,,indexed_not_read,source_page_title=Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00303,2053526,PHY-212,medium,download_not_read,obj-phy-212-download-119356772,,,,00382-phy-212-linked-detail-m1-2asy-general-physics-with-calculus-ph-212-400-u2026,M1-2.pdf,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491,https://canvas.oregonstate.edu/files/119356772/download,,,indexed_not_read,source_page_title=M1-2asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00304,2053526,PHY-212,medium,download_not_read,obj-phy-212-download-119358414,,,,00390-phy-212-linked-detail-m1-3asy-general-physics-with-calculus-ph-212-400-u2026,M1-3.pdf,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508,https://canvas.oregonstate.edu/files/119358414/download,,,indexed_not_read,source_page_title=M1-3asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00305,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223581,,,,00485-mth-252-linked-detail-whw1-key-pdf-integral-calculus-mth-252z-400-u2026,WHW1-Key.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223581?module_item_id=26982502#,https://canvas.oregonstate.edu/courses/2080857/files/119223581/download?download_frd=1,,,indexed_not_read,source_page_title=WHW1-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00306,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119353385,,,,00486-mth-252-linked-detail-mth-252z-400-syllabus-u26-gilliam-1-pdf-integral-calculus-mth-252z-400-u2026,MTH 252Z-400 Syllabus U26 Gilliam-1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119353385?wrap=1,https://canvas.oregonstate.edu/courses/2080857/files/119353385/download?download_frd=1,,,indexed_not_read,source_page_title=MTH 252Z-400 Syllabus U26 Gilliam-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00307,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119353385,,,,00487-mth-252-linked-detail-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-7-slash-05-%3E-both-sections-400-and-401?module_item_id=26982522#,https://canvas.oregonstate.edu/courses/2080857/files/119353385/download?download_frd=1,,,indexed_not_read,source_page_title=Syllabus and Calendar (as of 7/05) --> Both Sections 400 and 401: INTEGRAL CALCULUS (MTH_252Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00308,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119353386,,,,00487-mth-252-linked-detail-syllabus-and-calendar-as-of-7-05-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-7-slash-05-%3E-both-sections-400-and-401?module_item_id=26982522#,https://canvas.oregonstate.edu/courses/2080857/files/119353386/download?download_frd=1,,,indexed_not_read,source_page_title=Syllabus and Calendar (as of 7/05) --> Both Sections 400 and 401: INTEGRAL CALCULUS (MTH_252Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00309,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119353386,,,,00488-mth-252-linked-detail-mth-252z-401-syllabus-u26-gilliam-1-pdf-integral-calculus-mth-252z-400-u2026,MTH 252Z-401 Syllabus U26 Gilliam-1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119353386?wrap=1,https://canvas.oregonstate.edu/courses/2080857/files/119353386/download?download_frd=1,,,indexed_not_read,source_page_title=MTH 252Z-401 Syllabus U26 Gilliam-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00310,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119363995,,,,00505-mth-252-linked-detail-me1-u26-template-pdf-integral-calculus-mth-252z-400-u2026,ME1-U26-Template.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119363995?wrap=1,https://canvas.oregonstate.edu/courses/2080857/files/119363995/download?download_frd=1,,,indexed_not_read,source_page_title=ME1-U26-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00311,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119363995,,,,00506-mth-252-linked-detail-mini-exam-1-tues-thur-no-late-submissions,Download,https://canvas.oregonstate.edu/courses/2080857/assignments/10586045?module_item_id=26982562#,https://canvas.oregonstate.edu/courses/2080857/files/119363995/download?download_frd=1,,,indexed_not_read,source_page_title=Mini-Exam 1 - Tues - Thur (No late submissions); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00312,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223514,,,,00506-mth-252-linked-detail-mini-exam-1-tues-thur-no-late-submissions,Download,https://canvas.oregonstate.edu/courses/2080857/assignments/10586045?module_item_id=26982562#,https://canvas.oregonstate.edu/courses/2080857/files/119223514/download?download_frd=1,,,indexed_not_read,source_page_title=Mini-Exam 1 - Tues - Thur (No late submissions); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00313,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223497,,,,00506-mth-252-linked-detail-mini-exam-1-tues-thur-no-late-submissions,Download,https://canvas.oregonstate.edu/courses/2080857/assignments/10586045?module_item_id=26982562#,https://canvas.oregonstate.edu/courses/2080857/files/119223497/download?download_frd=1,,,indexed_not_read,source_page_title=Mini-Exam 1 - Tues - Thur (No late submissions); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00314,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223514,,,,00507-mth-252-linked-detail-unit-1-student-study-guide-pdf-integral-calculus-mth-252z-400-u2026,Unit-1-Student-Study-Guide.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223514?wrap=1,https://canvas.oregonstate.edu/courses/2080857/files/119223514/download?download_frd=1,,,indexed_not_read,source_page_title=Unit-1-Student-Study-Guide.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00315,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223497,,,,00508-mth-252-linked-detail-unit-1-student-study-guide-key-pdf-integral-calculus-mth-252z-400-u2026,Unit-1-Student-Study-Guide-Key.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223497?wrap=1,https://canvas.oregonstate.edu/courses/2080857/files/119223497/download?download_frd=1,,,indexed_not_read,source_page_title=Unit-1-Student-Study-Guide-Key.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00316,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223574,,,,00511-mth-252-linked-detail-whw3-template-1-pdf-integral-calculus-mth-252z-400-u2026,WHW3-Template-1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223574?wrap=1,https://canvas.oregonstate.edu/courses/2080857/files/119223574/download?download_frd=1,,,indexed_not_read,source_page_title=WHW3-Template-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00317,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223574,,,,00512-mth-252-linked-detail-module-3-written-homework-whw-3-3-hours,Download,https://canvas.oregonstate.edu/courses/2080857/assignments/10586056?module_item_id=26982568#,https://canvas.oregonstate.edu/courses/2080857/files/119223574/download?download_frd=1,,,indexed_not_read,source_page_title=Module 3 — Written Homework (WHW 3) 🕓 3 hours; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00318,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223566,,,,00525-mth-252-linked-detail-whw4-template-1-pdf-integral-calculus-mth-252z-400-u2026,WHW4-Template-1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223566?wrap=1,https://canvas.oregonstate.edu/courses/2080857/files/119223566/download?download_frd=1,,,indexed_not_read,source_page_title=WHW4-Template-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00319,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223566,,,,00526-mth-252-linked-detail-module-4-written-homework-whw-4-3-hours,Download,https://canvas.oregonstate.edu/courses/2080857/assignments/10586057?module_item_id=26982580#,https://canvas.oregonstate.edu/courses/2080857/files/119223566/download?download_frd=1,,,indexed_not_read,source_page_title=Module 4 — Written Homework (WHW 4) 🕓 3 hours; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00320,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223525,,,,00527-mth-252-linked-detail-whw4-template-pdf-integral-calculus-mth-252z-400-u2026,WHW4-Template.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223525?wrap=1,https://canvas.oregonstate.edu/courses/2080857/files/119223525/download?download_frd=1,,,indexed_not_read,source_page_title=WHW4-Template.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00321,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-99187575,,,,00581-mth-252-linked-detail-mini-exam-2-retake,IVP-Wksht1.pdf,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654#,https://canvas.oregonstate.edu/courses/1918585/files/99187575/download?download_frd=1,,,indexed_not_read,source_page_title=Mini-Exam 2 - Retake; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00322,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-99187581,,,,00581-mth-252-linked-detail-mini-exam-2-retake,IVP-Wksht2.pdf,https://canvas.oregonstate.edu/courses/2080857/assignments/10586047?module_item_id=26982654#,https://canvas.oregonstate.edu/courses/1918585/files/99187581/download?download_frd=1,,,indexed_not_read,source_page_title=Mini-Exam 2 - Retake; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00323,2080857,MTH-252,medium,download_not_read,obj-mth-252-download-119223459,,,,00590-mth-252-linked-detail-whw1-key-1-pdf-integral-calculus-mth-252z-400-u2026,WHW1-Key-1.pdf,https://canvas.oregonstate.edu/courses/2080857/files/119223459?wrap=1,https://canvas.oregonstate.edu/courses/2080857/files/119223459/download?download_frd=1,,,indexed_not_read,source_page_title=WHW1-Key-1.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00324,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-119294133,,,,00593-mth-253-linked-detail-practice-quiz-take-it-before-attempting-quiz-1-sequences-and-series-mth-253z-400-u2026,Practice-Quiz.pdf,https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971/take?user_id=6660414,https://canvas.oregonstate.edu/users/6660414/files/119294133/download?verifier=gGJq5JBGLXpWU66mkaU77iU27kEJcXVFbCpDi73N&download_frd=1,,,indexed_not_read,source_page_title=Practice Quiz (take it before attempting Quiz 1!): SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00325,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-119294133,,,,00594-mth-253-linked-detail-jacob-peterson-s-quiz-history-practice-quiz-take-it-before-attempting-quiz-1,Practice-Quiz.pdf,https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971/history?version=2,https://canvas.oregonstate.edu/users/6660414/files/119294133/download?verifier=gGJq5JBGLXpWU66mkaU77iU27kEJcXVFbCpDi73N&download_frd=1,,,indexed_not_read,source_page_title=Jacob Peterson's Quiz History: Practice Quiz (take it before attempting Quiz 1!); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00326,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-119294133,,,,00596-mth-253-linked-detail-practice-quiz-take-it-before-attempting-quiz-1-sequences-and-series-mth-253z-400-u2026,Practice-Quiz.pdf,https://canvas.oregonstate.edu/courses/2053263/quizzes/3166971?module_item_id=26982050#,https://canvas.oregonstate.edu/users/6660414/files/119294133/download?verifier=gGJq5JBGLXpWU66mkaU77iU27kEJcXVFbCpDi73N&download_frd=1,,,indexed_not_read,source_page_title=Practice Quiz (take it before attempting Quiz 1!): SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00327,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558743,,,,00607-mth-253-linked-detail-sequences-pdf-sequences-and-series-mth-253z-400-u2026,Sequences.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558743?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558743/download?download_frd=1,,,indexed_not_read,source_page_title=Sequences.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00328,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558743,,,,00608-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543#,https://canvas.oregonstate.edu/courses/2053263/files/118558743/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00329,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558950,,,,00608-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543#,https://canvas.oregonstate.edu/courses/2053263/files/118558950/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00330,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558844,,,,00608-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543#,https://canvas.oregonstate.edu/courses/2053263/files/118558844/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00331,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558915,,,,00608-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543#,https://canvas.oregonstate.edu/courses/2053263/files/118558915/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00332,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558827,,,,00608-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543#,https://canvas.oregonstate.edu/courses/2053263/files/118558827/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00333,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558808,,,,00608-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543#,https://canvas.oregonstate.edu/courses/2053263/files/118558808/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00334,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558770,,,,00608-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543#,https://canvas.oregonstate.edu/courses/2053263/files/118558770/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00335,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558809,,,,00608-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543#,https://canvas.oregonstate.edu/courses/2053263/files/118558809/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00336,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558919,,,,00608-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543#,https://canvas.oregonstate.edu/courses/2053263/files/118558919/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00337,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558743,,,,00608-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543#,https://canvas.oregonstate.edu/courses/2053263/files/118558743/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00338,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558950,,,,00608-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials?module_item_id=26885543#,https://canvas.oregonstate.edu/courses/2053263/files/118558950/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00339,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558950,,,,00609-mth-253-linked-detail-recursive-sequences-pdf-sequences-and-series-mth-253z-400-u2026,Recursive Sequences.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558950?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558950/download?download_frd=1,,,indexed_not_read,source_page_title=Recursive Sequences.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00340,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558844,,,,00610-mth-253-linked-detail-convergence-or-divergence-of-a-sequence-pdf-sequences-and-series-mth-253z-400-u2026,Convergence or Divergence of a Sequence.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558844?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558844/download?download_frd=1,,,indexed_not_read,source_page_title=Convergence or Divergence of a Sequence.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00341,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558915,,,,00611-mth-253-linked-detail-geometric-sequences-pdf-sequences-and-series-mth-253z-400-u2026,Geometric Sequences.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558915?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558915/download?download_frd=1,,,indexed_not_read,source_page_title=Geometric Sequences.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00342,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558827,,,,00612-mth-253-linked-detail-introduction-to-series-pdf-sequences-and-series-mth-253z-400-u2026,Introduction to Series.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558827?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558827/download?download_frd=1,,,indexed_not_read,source_page_title=Introduction to Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00343,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558808,,,,00613-mth-253-linked-detail-partial-sums-pdf-sequences-and-series-mth-253z-400-u2026,Partial Sums.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558808?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558808/download?download_frd=1,,,indexed_not_read,source_page_title=Partial Sums.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00344,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558770,,,,00614-mth-253-linked-detail-geometric-series-pdf-sequences-and-series-mth-253z-400-u2026,Geometric Series.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558770?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558770/download?download_frd=1,,,indexed_not_read,source_page_title=Geometric Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00345,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558809,,,,00615-mth-253-linked-detail-repeating-decimals-and-geometric-series-pdf-sequences-and-series-mth-253z-400-u2026,Repeating Decimals and Geometric Series.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558809?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558809/download?download_frd=1,,,indexed_not_read,source_page_title=Repeating Decimals and Geometric Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00346,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558919,,,,00616-mth-253-linked-detail-telescoping-series-pdf-sequences-and-series-mth-253z-400-u2026,Telescoping Series.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558919?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558919/download?download_frd=1,,,indexed_not_read,source_page_title=Telescoping Series.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00347,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558872,,,,00618-mth-253-linked-detail-unit-2-written-homework-pdf-sequences-and-series-mth-253z-400-u2026,Unit #2 - Written Homework.pdf,https://canvas.oregonstate.edu/courses/2053263/files/118558872?wrap=1,https://canvas.oregonstate.edu/courses/2053263/files/118558872/download?download_frd=1,,,indexed_not_read,source_page_title=Unit #2 - Written Homework.pdf: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00348,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558872,,,,00619-mth-253-linked-detail-unit-2-written-homework-assignment,Download,https://canvas.oregonstate.edu/courses/2053263/assignments/10553180?module_item_id=26885550#,https://canvas.oregonstate.edu/courses/2053263/files/118558872/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Written Homework Assignment; evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00349,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558743,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558743/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00350,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558950,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558950/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
sus-00351,2053263,MTH-253,medium,download_not_read,obj-mth-253-download-118558844,,,,00634-mth-253-linked-detail-unit-2-learning-materials-sequences-and-series-mth-253z-400-u2026,Download,https://canvas.oregonstate.edu/courses/2053263/pages/unit-2-learning-materials,https://canvas.oregonstate.edu/courses/2053263/files/118558844/download?download_frd=1,,,indexed_not_read,source_page_title=Unit 2 - Learning Materials: SEQUENCES AND SERIES (MTH_253Z_400_U2026); evidence_status=link_only; repo_file_path=,Download and parse the file before treating the file contents as indexed.
